index,chapterId,sceneIdOrPageId,textToSpeak,assetsPath,deployCnPath
"044","zoo","tiger","hunter","assets/audio/words/zoo/tiger--hunter.mp3","deploy-cn/assets/audio/words/zoo/tiger--hunter.mp3"
"045","zoo","tiger","stalk","assets/audio/words/zoo/tiger--stalk.mp3","deploy-cn/assets/audio/words/zoo/tiger--stalk.mp3"
"046","zoo","zebra","zebra","assets/audio/words/zoo/zebra--zebra.mp3","deploy-cn/assets/audio/words/zoo/zebra--zebra.mp3"
"047","zoo","zebra","hoof","assets/audio/words/zoo/zebra--hoof.mp3","deploy-cn/assets/audio/words/zoo/zebra--hoof.mp3"
"048","zoo","zebra","mane","assets/audio/words/zoo/zebra--mane.mp3","deploy-cn/assets/audio/words/zoo/zebra--mane.mp3"
"049","zoo","zebra","pattern","assets/audio/words/zoo/zebra--pattern.mp3","deploy-cn/assets/audio/words/zoo/zebra--pattern.mp3"
"050","zoo","zebra","herd","assets/audio/words/zoo/zebra--herd.mp3","deploy-cn/assets/audio/words/zoo/zebra--herd.mp3"
"051","zoo","zebra","savanna","assets/audio/words/zoo/zebra--savanna.mp3","deploy-cn/assets/audio/words/zoo/zebra--savanna.mp3"
"052","zoo","zebra","gallop","assets/audio/words/zoo/zebra--gallop.mp3","deploy-cn/assets/audio/words/zoo/zebra--gallop.mp3"
"053","zoo","hippo","hippo","assets/audio/words/zoo/hippo--hippo.mp3","deploy-cn/assets/audio/words/zoo/hippo--hippo.mp3"
"054","zoo","hippo","pond","assets/audio/words/zoo/hippo--pond.mp3","deploy-cn/assets/audio/words/zoo/hippo--pond.mp3"
"055","zoo","hippo","mud","assets/audio/words/zoo/hippo--mud.mp3","deploy-cn/assets/audio/words/zoo/hippo--mud.mp3"
"056","zoo","hippo","mouth","assets/audio/words/zoo/hippo--mouth.mp3","deploy-cn/assets/audio/words/zoo/hippo--mouth.mp3"
"057","zoo","hippo","yawn","assets/audio/words/zoo/hippo--yawn.mp3","deploy-cn/assets/audio/words/zoo/hippo--yawn.mp3"
"058","zoo","hippo","heavy","assets/audio/words/zoo/hippo--heavy.mp3","deploy-cn/assets/audio/words/zoo/hippo--heavy.mp3"
"059","zoo","hippo","splash","assets/audio/words/zoo/hippo--splash.mp3","deploy-cn/assets/audio/words/zoo/hippo--splash.mp3"
"060","zoo","hippo","reeds","assets/audio/words/zoo/hippo--reeds.mp3","deploy-cn/assets/audio/words/zoo/hippo--reeds.mp3"
"061","zoo","exit","exit","assets/audio/words/zoo/exit--exit.mp3","deploy-cn/assets/audio/words/zoo/exit--exit.mp3"
"062","zoo","exit","gift shop","assets/audio/words/zoo/exit--giftshop.mp3","deploy-cn/assets/audio/words/zoo/exit--giftshop.mp3"
"063","zoo","exit","souvenir","assets/audio/words/zoo/exit--souvenir.mp3","deploy-cn/assets/audio/words/zoo/exit--souvenir.mp3"
"064","zoo","exit","goodbye","assets/audio/words/zoo/exit--goodbye.mp3","deploy-cn/assets/audio/words/zoo/exit--goodbye.mp3"
"065","zoo","mammals","fox","assets/audio/words/zoo/more--mammals--fox.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--fox.mp3"
"066","zoo","mammals","wolf","assets/audio/words/zoo/more--mammals--wolf.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--wolf.mp3"
"067","zoo","mammals","deer","assets/audio/words/zoo/more--mammals--deer.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--deer.mp3"
"068","zoo","mammals","camel","assets/audio/words/zoo/more--mammals--camel.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--camel.mp3"
"069","zoo","mammals","kangaroo","assets/audio/words/zoo/more--mammals--kangaroo.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--kangaroo.mp3"
"070","zoo","mammals","sloth","assets/audio/words/zoo/more--mammals--sloth.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--sloth.mp3"
"071","zoo","mammals","otter","assets/audio/words/zoo/more--mammals--otter.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--otter.mp3"
"072","zoo","mammals","raccoon","assets/audio/words/zoo/more--mammals--raccoon.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--raccoon.mp3"
"073","zoo","mammals","squirrel","assets/audio/words/zoo/more--mammals--squirrel.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--squirrel.mp3"
"074","zoo","mammals","meerkat","assets/audio/words/zoo/more--mammals--meerkat.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--meerkat.mp3"
"075","zoo","mammals","koala","assets/audio/words/zoo/more--mammals--koala.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--koala.mp3"
"076","zoo","mammals","leopard","assets/audio/words/zoo/more--mammals--leopard.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--leopard.mp3"
"077","zoo","birds","owl","assets/audio/words/zoo/more--birds--owl.mp3","deploy-cn/assets/audio/words/zoo/more--birds--owl.mp3"
"078","zoo","birds","eagle","assets/audio/words/zoo/more--birds--eagle.mp3","deploy-cn/assets/audio/words/zoo/more--birds--eagle.mp3"
"079","zoo","birds","peacock","assets/audio/words/zoo/more--birds--peacock.mp3","deploy-cn/assets/audio/words/zoo/more--birds--peacock.mp3"
"080","zoo","birds","flamingo","assets/audio/words/zoo/more--birds--flamingo.mp3","deploy-cn/assets/audio/words/zoo/more--birds--flamingo.mp3"
"081","zoo","birds","parrot","assets/audio/words/zoo/more--birds--parrot.mp3","deploy-cn/assets/audio/words/zoo/more--birds--parrot.mp3"
"082","zoo","birds","swan","assets/audio/words/zoo/more--birds--swan.mp3","deploy-cn/assets/audio/words/zoo/more--birds--swan.mp3"
"083","zoo","birds","crane","assets/audio/words/zoo/more--birds--crane.mp3","deploy-cn/assets/audio/words/zoo/more--birds--crane.mp3"
"084","zoo","birds","ostrich","assets/audio/words/zoo/more--birds--ostrich.mp3","deploy-cn/assets/audio/words/zoo/more--birds--ostrich.mp3"
"085","zoo","birds","toucan","assets/audio/words/zoo/more--birds--toucan.mp3","deploy-cn/assets/audio/words/zoo/more--birds--toucan.mp3"
"086","zoo","birds","pelican","assets/audio/words/zoo/more--birds--pelican.mp3","deploy-cn/assets/audio/words/zoo/more--birds--pelican.mp3"
"087","zoo","birds","sparrow","assets/audio/words/zoo/more--birds--sparrow.mp3","deploy-cn/assets/audio/words/zoo/more--birds--sparrow.mp3"
"088","zoo","birds","woodpecker","assets/audio/words/zoo/more--birds--woodpecker.mp3","deploy-cn/assets/audio/words/zoo/more--birds--woodpecker.mp3"
"089","zoo","rare","crocodile","assets/audio/words/zoo/more--rare--crocodile.mp3","deploy-cn/assets/audio/words/zoo/more--rare--crocodile.mp3"
"090","zoo","rare","snake","assets/audio/words/zoo/more--rare--snake.mp3","deploy-cn/assets/audio/words/zoo/more--rare--snake.mp3"
"091","zoo","rare","turtle","assets/audio/words/zoo/more--rare--turtle.mp3","deploy-cn/assets/audio/words/zoo/more--rare--turtle.mp3"
"092","zoo","rare","lizard","assets/audio/words/zoo/more--rare--lizard.mp3","deploy-cn/assets/audio/words/zoo/more--rare--lizard.mp3"
"093","zoo","rare","chameleon","assets/audio/words/zoo/more--rare--chameleon.mp3","deploy-cn/assets/audio/words/zoo/more--rare--chameleon.mp3"
"094","zoo","rare","iguana","assets/audio/words/zoo/more--rare--iguana.mp3","deploy-cn/assets/audio/words/zoo/more--rare--iguana.mp3"
"095","zoo","rare","red panda","assets/audio/words/zoo/more--rare--red-panda.mp3","deploy-cn/assets/audio/words/zoo/more--rare--red-panda.mp3"
"096","zoo","rare","golden snub-nosed monkey","assets/audio/words/zoo/more--rare--golden-snub-nosed-monkey.mp3","deploy-cn/assets/audio/words/zoo/more--rare--golden-snub-nosed-monkey.mp3"
"097","zoo","rare","tapir","assets/audio/words/zoo/more--rare--tapir.mp3","deploy-cn/assets/audio/words/zoo/more--rare--tapir.mp3"
"098","zoo","rare","lemur","assets/audio/words/zoo/more--rare--lemur.mp3","deploy-cn/assets/audio/words/zoo/more--rare--lemur.mp3"
"099","zoo","rare","anteater","assets/audio/words/zoo/more--rare--anteater.mp3","deploy-cn/assets/audio/words/zoo/more--rare--anteater.mp3"
"100","zoo","rare","armadillo","assets/audio/words/zoo/more--rare--armadillo.mp3","deploy-cn/assets/audio/words/zoo/more--rare--armadillo.mp3"
