index,chapterId,sceneIdOrPageId,textToSpeak,assetsPath,deployCnPath
"035","campus","playground","practice","assets/audio/words/campus/playground--practice.mp3","deploy-cn/assets/audio/words/campus/playground--practice.mp3"
"036","campus","hallwayLockers","hallway","assets/audio/words/campus/hallway-lockers--hallway.mp3","deploy-cn/assets/audio/words/campus/hallway-lockers--hallway.mp3"
"037","campus","hallwayLockers","locker","assets/audio/words/campus/hallway-lockers--locker.mp3","deploy-cn/assets/audio/words/campus/hallway-lockers--locker.mp3"
"038","campus","hallwayLockers","backpack","assets/audio/words/campus/hallway-lockers--backpack.mp3","deploy-cn/assets/audio/words/campus/hallway-lockers--backpack.mp3"
"039","campus","hallwayLockers","assignment","assets/audio/words/campus/hallway-lockers--assignment.mp3","deploy-cn/assets/audio/words/campus/hallway-lockers--assignment.mp3"
"040","campus","hallwayLockers","dismissal","assets/audio/words/campus/hallway-lockers--dismissal.mp3","deploy-cn/assets/audio/words/campus/hallway-lockers--dismissal.mp3"
"041","campus","hallwayLockers","review","assets/audio/words/campus/hallway-lockers--review.mp3","deploy-cn/assets/audio/words/campus/hallway-lockers--review.mp3"
"042","campus","school-places","auditorium","assets/audio/words/campus/more--school-places--auditorium.mp3","deploy-cn/assets/audio/words/campus/more--school-places--auditorium.mp3"
"043","campus","school-places","gymnasium","assets/audio/words/campus/more--school-places--gymnasium.mp3","deploy-cn/assets/audio/words/campus/more--school-places--gymnasium.mp3"
"044","campus","school-places","laboratory","assets/audio/words/campus/more--school-places--laboratory.mp3","deploy-cn/assets/audio/words/campus/more--school-places--laboratory.mp3"
"045","campus","school-places","art room","assets/audio/words/campus/more--school-places--art-room.mp3","deploy-cn/assets/audio/words/campus/more--school-places--art-room.mp3"
"046","campus","school-places","music room","assets/audio/words/campus/more--school-places--music-room.mp3","deploy-cn/assets/audio/words/campus/more--school-places--music-room.mp3"
"047","campus","school-places","nurse's office","assets/audio/words/campus/more--school-places--nurses-office.mp3","deploy-cn/assets/audio/words/campus/more--school-places--nurses-office.mp3"
"048","campus","school-places","principal's office","assets/audio/words/campus/more--school-places--principals-office.mp3","deploy-cn/assets/audio/words/campus/more--school-places--principals-office.mp3"
"049","campus","school-places","dormitory","assets/audio/words/campus/more--school-places--dormitory.mp3","deploy-cn/assets/audio/words/campus/more--school-places--dormitory.mp3"
"050","campus","school-places","computer lab","assets/audio/words/campus/more--school-places--computer-lab.mp3","deploy-cn/assets/audio/words/campus/more--school-places--computer-lab.mp3"
"051","campus","school-places","assembly hall","assets/audio/words/campus/more--school-places--assembly-hall.mp3","deploy-cn/assets/audio/words/campus/more--school-places--assembly-hall.mp3"
"052","campus","school-places","staircase","assets/audio/words/campus/more--school-places--staircase.mp3","deploy-cn/assets/audio/words/campus/more--school-places--staircase.mp3"
"053","campus","school-places","parking lot","assets/audio/words/campus/more--school-places--parking-lot.mp3","deploy-cn/assets/audio/words/campus/more--school-places--parking-lot.mp3"
"054","campus","school-objects","pencil","assets/audio/words/campus/more--school-objects--pencil.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--pencil.mp3"
"055","campus","school-objects","eraser","assets/audio/words/campus/more--school-objects--eraser.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--eraser.mp3"
"056","campus","school-objects","ruler","assets/audio/words/campus/more--school-objects--ruler.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--ruler.mp3"
"057","campus","school-objects","marker","assets/audio/words/campus/more--school-objects--marker.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--marker.mp3"
"058","campus","school-objects","textbook","assets/audio/words/campus/more--school-objects--textbook.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--textbook.mp3"
"059","campus","school-objects","workbook","assets/audio/words/campus/more--school-objects--workbook.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--workbook.mp3"
"060","campus","school-objects","folder","assets/audio/words/campus/more--school-objects--folder.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--folder.mp3"
"061","campus","school-objects","calculator","assets/audio/words/campus/more--school-objects--calculator.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--calculator.mp3"
"062","campus","school-objects","glue","assets/audio/words/campus/more--school-objects--glue.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--glue.mp3"
"063","campus","school-objects","scissors","assets/audio/words/campus/more--school-objects--scissors.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--scissors.mp3"
"064","campus","school-objects","compass","assets/audio/words/campus/more--school-objects--compass.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--compass.mp3"
"065","campus","school-objects","stapler","assets/audio/words/campus/more--school-objects--stapler.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--stapler.mp3"
"066","campus","school-life","attendance","assets/audio/words/campus/more--school-life--attendance.mp3","deploy-cn/assets/audio/words/campus/more--school-life--attendance.mp3"
"067","campus","school-life","homework","assets/audio/words/campus/more--school-life--homework.mp3","deploy-cn/assets/audio/words/campus/more--school-life--homework.mp3"
"068","campus","school-life","project","assets/audio/words/campus/more--school-life--project.mp3","deploy-cn/assets/audio/words/campus/more--school-life--project.mp3"
"069","campus","school-life","presentation","assets/audio/words/campus/more--school-life--presentation.mp3","deploy-cn/assets/audio/words/campus/more--school-life--presentation.mp3"
"070","campus","school-life","experiment","assets/audio/words/campus/more--school-life--experiment.mp3","deploy-cn/assets/audio/words/campus/more--school-life--experiment.mp3"
"071","campus","school-life","exam","assets/audio/words/campus/more--school-life--exam.mp3","deploy-cn/assets/audio/words/campus/more--school-life--exam.mp3"
"072","campus","school-life","grade","assets/audio/words/campus/more--school-life--grade.mp3","deploy-cn/assets/audio/words/campus/more--school-life--grade.mp3"
"073","campus","school-life","recess","assets/audio/words/campus/more--school-life--recess.mp3","deploy-cn/assets/audio/words/campus/more--school-life--recess.mp3"
"074","campus","school-life","club","assets/audio/words/campus/more--school-life--club.mp3","deploy-cn/assets/audio/words/campus/more--school-life--club.mp3"
"075","campus","school-life","semester","assets/audio/words/campus/more--school-life--semester.mp3","deploy-cn/assets/audio/words/campus/more--school-life--semester.mp3"
"076","campus","school-life","timetable","assets/audio/words/campus/more--school-life--timetable.mp3","deploy-cn/assets/audio/words/campus/more--school-life--timetable.mp3"
"077","campus","school-life","graduation","assets/audio/words/campus/more--school-life--graduation.mp3","deploy-cn/assets/audio/words/campus/more--school-life--graduation.mp3"
