index,chapterId,sceneIdOrPageId,textToSpeak,assetsPath,deployCnPath
"016","office","workstation","mouse","assets/audio/words/office/workstation--mouse.mp3","deploy-cn/assets/audio/words/office/workstation--mouse.mp3"
"017","office","workstation","inbox","assets/audio/words/office/workstation--inbox.mp3","deploy-cn/assets/audio/words/office/workstation--inbox.mp3"
"018","office","workstation","prioritize","assets/audio/words/office/workstation--prioritize.mp3","deploy-cn/assets/audio/words/office/workstation--prioritize.mp3"
"019","office","meetingRoom","conference room","assets/audio/words/office/meeting-room--conference-room.mp3","deploy-cn/assets/audio/words/office/meeting-room--conference-room.mp3"
"020","office","meetingRoom","agenda","assets/audio/words/office/meeting-room--agenda.mp3","deploy-cn/assets/audio/words/office/meeting-room--agenda.mp3"
"021","office","meetingRoom","projector","assets/audio/words/office/meeting-room--projector.mp3","deploy-cn/assets/audio/words/office/meeting-room--projector.mp3"
"022","office","meetingRoom","briefing","assets/audio/words/office/meeting-room--briefing.mp3","deploy-cn/assets/audio/words/office/meeting-room--briefing.mp3"
"023","office","meetingRoom","minutes","assets/audio/words/office/meeting-room--minutes.mp3","deploy-cn/assets/audio/words/office/meeting-room--minutes.mp3"
"024","office","meetingRoom","present","assets/audio/words/office/meeting-room--present.mp3","deploy-cn/assets/audio/words/office/meeting-room--present.mp3"
"025","office","documentStation","copier","assets/audio/words/office/document-station--copier.mp3","deploy-cn/assets/audio/words/office/document-station--copier.mp3"
"026","office","documentStation","printout","assets/audio/words/office/document-station--printout.mp3","deploy-cn/assets/audio/words/office/document-station--printout.mp3"
"027","office","documentStation","paper stack","assets/audio/words/office/document-station--paper-stack.mp3","deploy-cn/assets/audio/words/office/document-station--paper-stack.mp3"
"028","office","documentStation","paper jam","assets/audio/words/office/document-station--paper-jam.mp3","deploy-cn/assets/audio/words/office/document-station--paper-jam.mp3"
"029","office","documentStation","shredder","assets/audio/words/office/document-station--shredder.mp3","deploy-cn/assets/audio/words/office/document-station--shredder.mp3"
"030","office","documentStation","copy","assets/audio/words/office/document-station--copy.mp3","deploy-cn/assets/audio/words/office/document-station--copy.mp3"
"031","office","breakRoom","break room","assets/audio/words/office/break-room--break-room.mp3","deploy-cn/assets/audio/words/office/break-room--break-room.mp3"
"032","office","breakRoom","coffee machine","assets/audio/words/office/break-room--coffee-machine.mp3","deploy-cn/assets/audio/words/office/break-room--coffee-machine.mp3"
"033","office","breakRoom","mug","assets/audio/words/office/break-room--mug.mp3","deploy-cn/assets/audio/words/office/break-room--mug.mp3"
"034","office","breakRoom","microwave","assets/audio/words/office/break-room--microwave.mp3","deploy-cn/assets/audio/words/office/break-room--microwave.mp3"
"035","office","breakRoom","kettle","assets/audio/words/office/break-room--kettle.mp3","deploy-cn/assets/audio/words/office/break-room--kettle.mp3"
"036","office","breakRoom","recharge","assets/audio/words/office/break-room--recharge.mp3","deploy-cn/assets/audio/words/office/break-room--recharge.mp3"
"037","office","endWorkday","handoff","assets/audio/words/office/end-workday--handoff.mp3","deploy-cn/assets/audio/words/office/end-workday--handoff.mp3"
"038","office","endWorkday","status update","assets/audio/words/office/end-workday--status-update.mp3","deploy-cn/assets/audio/words/office/end-workday--status-update.mp3"
"039","office","endWorkday","approval","assets/audio/words/office/end-workday--approval.mp3","deploy-cn/assets/audio/words/office/end-workday--approval.mp3"
"040","office","endWorkday","deadline","assets/audio/words/office/end-workday--deadline.mp3","deploy-cn/assets/audio/words/office/end-workday--deadline.mp3"
"041","office","endWorkday","timesheet","assets/audio/words/office/end-workday--timesheet.mp3","deploy-cn/assets/audio/words/office/end-workday--timesheet.mp3"
"042","office","endWorkday","sign out","assets/audio/words/office/end-workday--sign-out.mp3","deploy-cn/assets/audio/words/office/end-workday--sign-out.mp3"
"043","office","office-places","open office","assets/audio/words/office/more--office-places--open-office.mp3","deploy-cn/assets/audio/words/office/more--office-places--open-office.mp3"
"044","office","office-places","huddle room","assets/audio/words/office/more--office-places--huddle-room.mp3","deploy-cn/assets/audio/words/office/more--office-places--huddle-room.mp3"
"045","office","office-places","mailroom","assets/audio/words/office/more--office-places--mailroom.mp3","deploy-cn/assets/audio/words/office/more--office-places--mailroom.mp3"
"046","office","office-places","archive room","assets/audio/words/office/more--office-places--archive-room.mp3","deploy-cn/assets/audio/words/office/more--office-places--archive-room.mp3"
"047","office","office-places","server room","assets/audio/words/office/more--office-places--server-room.mp3","deploy-cn/assets/audio/words/office/more--office-places--server-room.mp3"
"048","office","office-places","training room","assets/audio/words/office/more--office-places--training-room.mp3","deploy-cn/assets/audio/words/office/more--office-places--training-room.mp3"
"049","office","office-places","focus room","assets/audio/words/office/more--office-places--focus-room.mp3","deploy-cn/assets/audio/words/office/more--office-places--focus-room.mp3"
"050","office","office-places","pantry","assets/audio/words/office/more--office-places--pantry.mp3","deploy-cn/assets/audio/words/office/more--office-places--pantry.mp3"
"051","office","office-places","rooftop terrace","assets/audio/words/office/more--office-places--rooftop-terrace.mp3","deploy-cn/assets/audio/words/office/more--office-places--rooftop-terrace.mp3"
"052","office","office-places","executive suite","assets/audio/words/office/more--office-places--executive-suite.mp3","deploy-cn/assets/audio/words/office/more--office-places--executive-suite.mp3"
"053","office","office-places","quiet zone","assets/audio/words/office/more--office-places--quiet-zone.mp3","deploy-cn/assets/audio/words/office/more--office-places--quiet-zone.mp3"
"054","office","office-places","project hub","assets/audio/words/office/more--office-places--project-hub.mp3","deploy-cn/assets/audio/words/office/more--office-places--project-hub.mp3"
"055","office","office-tools","headset","assets/audio/words/office/more--office-tools--headset.mp3","deploy-cn/assets/audio/words/office/more--office-tools--headset.mp3"
"056","office","office-tools","webcam","assets/audio/words/office/more--office-tools--webcam.mp3","deploy-cn/assets/audio/words/office/more--office-tools--webcam.mp3"
"057","office","office-tools","docking station","assets/audio/words/office/more--office-tools--docking-station.mp3","deploy-cn/assets/audio/words/office/more--office-tools--docking-station.mp3"
"058","office","office-tools","trackpad","assets/audio/words/office/more--office-tools--trackpad.mp3","deploy-cn/assets/audio/words/office/more--office-tools--trackpad.mp3"
"059","office","office-tools","lamp","assets/audio/words/office/more--office-tools--lamp.mp3","deploy-cn/assets/audio/words/office/more--office-tools--lamp.mp3"
"060","office","office-tools","sticky note","assets/audio/words/office/more--office-tools--sticky-note.mp3","deploy-cn/assets/audio/words/office/more--office-tools--sticky-note.mp3"
"061","office","office-tools","binder clip","assets/audio/words/office/more--office-tools--binder-clip.mp3","deploy-cn/assets/audio/words/office/more--office-tools--binder-clip.mp3"
"062","office","office-tools","clipboard","assets/audio/words/office/more--office-tools--clipboard.mp3","deploy-cn/assets/audio/words/office/more--office-tools--clipboard.mp3"
"063","office","office-tools","paper clip","assets/audio/words/office/more--office-tools--paper-clip.mp3","deploy-cn/assets/audio/words/office/more--office-tools--paper-clip.mp3"
"064","office","office-tools","badge holder","assets/audio/words/office/more--office-tools--badge-holder.mp3","deploy-cn/assets/audio/words/office/more--office-tools--badge-holder.mp3"
"065","office","office-tools","extension cord","assets/audio/words/office/more--office-tools--extension-cord.mp3","deploy-cn/assets/audio/words/office/more--office-tools--extension-cord.mp3"
"066","office","office-tools","calendar app","assets/audio/words/office/more--office-tools--calendar-app.mp3","deploy-cn/assets/audio/words/office/more--office-tools--calendar-app.mp3"
"067","office","work-communication","kickoff","assets/audio/words/office/more--work-communication--kickoff.mp3","deploy-cn/assets/audio/words/office/more--work-communication--kickoff.mp3"
"068","office","work-communication","follow-up","assets/audio/words/office/more--work-communication--follow-up.mp3","deploy-cn/assets/audio/words/office/more--work-communication--follow-up.mp3"
"069","office","work-communication","milestone","assets/audio/words/office/more--work-communication--milestone.mp3","deploy-cn/assets/audio/words/office/more--work-communication--milestone.mp3"
"070","office","work-communication","deliverable","assets/audio/words/office/more--work-communication--deliverable.mp3","deploy-cn/assets/audio/words/office/more--work-communication--deliverable.mp3"
"071","office","work-communication","feedback","assets/audio/words/office/more--work-communication--feedback.mp3","deploy-cn/assets/audio/words/office/more--work-communication--feedback.mp3"
"072","office","work-communication","brainstorm","assets/audio/words/office/more--work-communication--brainstorm.mp3","deploy-cn/assets/audio/words/office/more--work-communication--brainstorm.mp3"
"073","office","work-communication","alignment","assets/audio/words/office/more--work-communication--alignment.mp3","deploy-cn/assets/audio/words/office/more--work-communication--alignment.mp3"
"074","office","work-communication","escalation","assets/audio/words/office/more--work-communication--escalation.mp3","deploy-cn/assets/audio/words/office/more--work-communication--escalation.mp3"
"075","office","work-communication","handover note","assets/audio/words/office/more--work-communication--handover-note.mp3","deploy-cn/assets/audio/words/office/more--work-communication--handover-note.mp3"
"076","office","work-communication","sync-up","assets/audio/words/office/more--work-communication--sync-up.mp3","deploy-cn/assets/audio/words/office/more--work-communication--sync-up.mp3"
"077","office","work-communication","one-on-one","assets/audio/words/office/more--work-communication--one-on-one.mp3","deploy-cn/assets/audio/words/office/more--work-communication--one-on-one.mp3"
"078","office","work-communication","wrap-up","assets/audio/words/office/more--work-communication--wrap-up.mp3","deploy-cn/assets/audio/words/office/more--work-communication--wrap-up.mp3"
