index,chapterId,sceneIdOrPageId,textToSpeak,assetsPath,deployCnPath
"053","supermarket","supermarket-sections","organic section","assets/audio/words/supermarket/more--supermarket-sections--organic-section.mp3","deploy-cn/assets/audio/words/supermarket/more--supermarket-sections--organic-section.mp3"
"054","supermarket","supermarket-sections","recycling station","assets/audio/words/supermarket/more--supermarket-sections--recycling-station.mp3","deploy-cn/assets/audio/words/supermarket/more--supermarket-sections--recycling-station.mp3"
"055","supermarket","products-packaging","family pack","assets/audio/words/supermarket/more--products-packaging--family-pack.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--family-pack.mp3"
"056","supermarket","products-packaging","multipack","assets/audio/words/supermarket/more--products-packaging--multipack.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--multipack.mp3"
"057","supermarket","products-packaging","value size","assets/audio/words/supermarket/more--products-packaging--value-size.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--value-size.mp3"
"058","supermarket","products-packaging","shrink wrap","assets/audio/words/supermarket/more--products-packaging--shrink-wrap.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--shrink-wrap.mp3"
"059","supermarket","products-packaging","blister pack","assets/audio/words/supermarket/more--products-packaging--blister-pack.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--blister-pack.mp3"
"060","supermarket","products-packaging","glass jar","assets/audio/words/supermarket/more--products-packaging--glass-jar.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--glass-jar.mp3"
"061","supermarket","products-packaging","screw cap","assets/audio/words/supermarket/more--products-packaging--screw-cap.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--screw-cap.mp3"
"062","supermarket","products-packaging","tamper seal","assets/audio/words/supermarket/more--products-packaging--tamper-seal.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--tamper-seal.mp3"
"063","supermarket","products-packaging","nutrition facts","assets/audio/words/supermarket/more--products-packaging--nutrition-facts.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--nutrition-facts.mp3"
"064","supermarket","products-packaging","serving size","assets/audio/words/supermarket/more--products-packaging--serving-size.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--serving-size.mp3"
"065","supermarket","products-packaging","allergen warning","assets/audio/words/supermarket/more--products-packaging--allergen-warning.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--allergen-warning.mp3"
"066","supermarket","products-packaging","bottle deposit","assets/audio/words/supermarket/more--products-packaging--bottle-deposit.mp3","deploy-cn/assets/audio/words/supermarket/more--products-packaging--bottle-deposit.mp3"
"067","supermarket","shopping-actions-signs","buy one get one free","assets/audio/words/supermarket/more--shopping-actions-signs--buy-one-get-one-free.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--buy-one-get-one-free.mp3"
"068","supermarket","shopping-actions-signs","clearance rack","assets/audio/words/supermarket/more--shopping-actions-signs--clearance-rack.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--clearance-rack.mp3"
"069","supermarket","shopping-actions-signs","rain check","assets/audio/words/supermarket/more--shopping-actions-signs--rain-check.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--rain-check.mp3"
"070","supermarket","shopping-actions-signs","price match","assets/audio/words/supermarket/more--shopping-actions-signs--price-match.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--price-match.mp3"
"071","supermarket","shopping-actions-signs","member offer","assets/audio/words/supermarket/more--shopping-actions-signs--member-offer.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--member-offer.mp3"
"072","supermarket","shopping-actions-signs","limited stock","assets/audio/words/supermarket/more--shopping-actions-signs--limited-stock.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--limited-stock.mp3"
"073","supermarket","shopping-actions-signs","express lane","assets/audio/words/supermarket/more--shopping-actions-signs--express-lane.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--express-lane.mp3"
"074","supermarket","shopping-actions-signs","coupon code","assets/audio/words/supermarket/more--shopping-actions-signs--coupon-code.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--coupon-code.mp3"
"075","supermarket","shopping-actions-signs","redeem points","assets/audio/words/supermarket/more--shopping-actions-signs--redeem-points.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--redeem-points.mp3"
"076","supermarket","shopping-actions-signs","return policy","assets/audio/words/supermarket/more--shopping-actions-signs--return-policy.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--return-policy.mp3"
"077","supermarket","shopping-actions-signs","exchange policy","assets/audio/words/supermarket/more--shopping-actions-signs--exchange-policy.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--exchange-policy.mp3"
"078","supermarket","shopping-actions-signs","per-customer limit","assets/audio/words/supermarket/more--shopping-actions-signs--per-customer-limit.mp3","deploy-cn/assets/audio/words/supermarket/more--shopping-actions-signs--per-customer-limit.mp3"
